datetime,flow_cfs
4/6/2016,5649.0
4/7/2016,5908.0
4/8/2016,7206.0
4/9/2016,8392.0
4/10/2016,8188.0
4/11/2016,6388.0
4/12/2016,5992.0
4/13/2016,5775.0
4/14/2016,5733.0
4/15/2016,5542.0
4/16/2016,3701.0
4/17/2016,4235.0
4/18/2016,4761.0
4/19/2016,5567.0
4/20/2016,5616.0
4/21/2016,8602.0
4/22/2016,7615.0
4/23/2016,6732.0
4/24/2016,5915.0
4/25/2016,4653.0
4/26/2016,3467.0
4/27/2016,3406.0
4/28/2016,2952.0
4/29/2016,3531.0
4/30/2016,3336.0
5/1/2016,3402.0
5/2/2016,4100.0
5/3/2016,4104.0
5/4/2016,4803.0
5/5/2016,5148.0
5/6/2016,5402.0
5/7/2016,4589.0
5/8/2016,4886.0
5/9/2016,4728.0
5/10/2016,6251.0
5/11/2016,7901.0
5/12/2016,7979.0
5/13/2016,8542.0
5/14/2016,9728.0
5/15/2016,9527.0
5/16/2016,8349.0
5/17/2016,7127.0
5/18/2016,8313.0
5/19/2016,7461.0
5/20/2016,8687.0
5/21/2016,6721.0
5/22/2016,4431.0
5/23/2016,3266.0
5/24/2016,3266.0
5/25/2016,3166.0
5/26/2016,3138.0
5/27/2016,4646.0
5/28/2016,5257.0
5/29/2016,5434.0
5/30/2016,5647.0
5/31/2016,6582.0
6/1/2016,8977.0
6/2/2016,8977.0
6/3/2016,8271.0
6/4/2016,8420.0
6/5/2016,8368.0
6/6/2016,7511.0
6/7/2016,7839.0
6/8/2016,7633.0
6/9/2016,7179.0
6/10/2016,6837.0
6/11/2016,5283.0
6/12/2016,4793.0
6/13/2016,5043.0
6/14/2016,4129.0
6/15/2016,3755.0
6/16/2016,3168.0
6/17/2016,2500.0
6/18/2016,3318.0
6/19/2016,3113.0
6/20/2016,4010.0
6/21/2016,4095.0
6/22/2016,3992.0
6/23/2016,3562.0
6/24/2016,2523.0
6/25/2016,2725.0
6/26/2016,2725.0
6/27/2016,2725.0
6/28/2016,2444.0
6/29/2016,2055.0
6/30/2016,2774.0
7/1/2016,1787.0
7/2/2016,1515.0
7/3/2016,1574.0
7/4/2016,1571.0
7/5/2016,1207.0
7/6/2016,1207.0
7/7/2016,1234.0
7/8/2016,968.0
7/9/2016,849.0
7/10/2016,792.0
7/11/2016,630.0
7/12/2016,630.0
7/13/2016,741.0
7/14/2016,741.0
7/15/2016,581.0
7/16/2016,612.0
7/17/2016,612.0
7/18/2016,612.0
7/19/2016,428.0
7/20/2016,306.0
7/21/2016,323.0
7/22/2016,326.0
7/23/2016,325.0
7/24/2016,322.0
7/25/2016,310.0
7/26/2016,310.0
7/27/2016,310.0
7/28/2016,309.0
7/29/2016,336.0
7/30/2016,336.0
7/31/2016,336.0
8/1/2016,307.0
8/2/2016,307.0
8/3/2016,245.0
8/4/2016,245.0
8/5/2016,245.0
8/6/2016,200.0
8/7/2016,200.0
8/8/2016,200.0
8/9/2016,144.0
8/10/2016,96.0
8/11/2016,120.0
8/12/2016,119.0
8/13/2016,118.0
8/14/2016,116.0
8/15/2016,115.0
8/16/2016,114.0
8/17/2016,114.0
8/18/2016,112.0
8/19/2016,111.0
8/20/2016,110.0
8/21/2016,109.0
8/22/2016,107.0
8/23/2016,106.0
8/24/2016,153.0
8/25/2016,153.0
8/26/2016,153.0
8/27/2016,153.0
8/28/2016,153.0
8/29/2016,152.0
8/30/2016,152.0
8/31/2016,152.0
9/1/2016,95.0
9/2/2016,95.0
9/3/2016,95.0
9/4/2016,95.0
9/5/2016,95.0
9/6/2016,95.0
9/7/2016,98.0
9/8/2016,98.0
9/9/2016,97.0
9/10/2016,97.0
9/11/2016,97.0
9/12/2016,32.0
9/13/2016,32.0
9/14/2016,32.0
9/15/2016,32.0
9/16/2016,32.0
9/17/2016,32.0
9/18/2016,32.0
9/19/2016,39.0
9/20/2016,39.0
9/21/2016,153.0
9/22/2016,153.0
9/23/2016,154.0
9/24/2016,154.0
9/25/2016,153.0
9/26/2016,153.0
9/27/2016,31.0
9/28/2016,98.0
9/29/2016,64.0
9/30/2016,63.0
10/1/2016,218.0
10/2/2016,109.0
10/3/2016,146.0
10/4/2016,183.0
10/5/2016,81.0
10/6/2016,118.0
10/7/2016,81.0
10/8/2016,81.0
10/9/2016,19.0
10/10/2016,19.0
10/11/2016,129.0
10/12/2016,129.0
10/13/2016,129.0
10/14/2016,129.0
10/15/2016,236.0
10/16/2016,1883.0
10/17/2016,14942.0
10/18/2016,6170.0
10/19/2016,2078.0
10/20/2016,1605.0
10/21/2016,1484.0
10/22/2016,637.0
10/23/2016,997.0
10/24/2016,1185.0
10/25/2016,1185.0
10/26/2016,1169.0
10/27/2016,1169.0
10/28/2016,3110.0
10/29/2016,9835.0
10/30/2016,4829.0
10/31/2016,11737.0
11/1/2016,5420.0
11/2/2016,2982.0
11/3/2016,1714.0
11/4/2016,1955.0
11/5/2016,1231.0
11/6/2016,1083.0
11/7/2016,1150.0
11/8/2016,1066.0
11/9/2016,921.0
11/10/2016,839.0
11/11/2016,839.0
11/12/2016,780.0
11/13/2016,780.0
11/14/2016,698.0
11/15/2016,581.0
11/16/2016,537.0
11/17/2016,697.0
11/18/2016,390.0
11/19/2016,390.0
11/20/2016,508.0
11/21/2016,462.0
11/22/2016,795.0
11/23/2016,582.0
11/24/2016,857.0
11/25/2016,579.0
11/26/2016,599.0
11/27/2016,1285.0
11/28/2016,1174.0
11/29/2016,1088.0
11/30/2016,545.0
12/1/2016,620.0
12/2/2016,620.0
12/3/2016,619.0
12/4/2016,662.0
12/5/2016,725.0
12/6/2016,521.0
12/7/2016,687.0
12/8/2016,877.0
12/9/2016,2129.0
12/10/2016,3728.0
12/11/2016,11356.0
12/12/2016,4143.0
12/13/2016,2574.0
12/14/2016,1919.0
12/15/2016,4211.0
12/16/2016,32121.0
12/17/2016,6447.0
12/18/2016,3356.0
12/19/2016,2634.0
12/20/2016,2350.0
12/21/2016,1813.0
12/22/2016,1966.0
12/23/2016,1539.0
12/24/2016,2661.0
12/25/2016,1842.0
12/26/2016,1099.0
12/27/2016,1544.0
12/28/2016,1514.0
12/29/2016,1554.0
12/30/2016,1102.0
12/31/2016,1103.0
1/1/2017,1647.0
1/2/2017,1317.0
1/3/2017,1946.0
1/4/2017,5473.0
1/5/2017,14538.0
1/6/2017,7479.0
1/7/2017,4892.0
1/8/2017,35352.0
1/9/2017,64576.0
1/10/2017,31652.0
1/11/2017,28725.0
1/12/2017,15647.0
1/13/2017,10021.0
1/14/2017,6977.0
1/15/2017,6447.0
1/16/2017,5510.0
1/17/2017,4006.0
1/18/2017,4183.0
1/19/2017,7418.0
1/20/2017,9289.0
1/21/2017,8934.0
1/22/2017,8526.0
1/23/2017,11590.0
1/24/2017,6533.0
1/25/2017,5469.0
1/26/2017,4561.0
1/27/2017,3303.0
1/28/2017,3538.0
1/29/2017,3538.0
1/30/2017,3646.0
1/31/2017,3817.0
2/1/2017,2668.0
2/2/2017,3383.0
2/3/2017,6853.0
2/4/2017,7750.0
2/5/2017,5327.0
2/6/2017,7933.0
2/7/2017,29308.0
2/8/2017,42774.0
2/9/2017,40573.0
2/10/2017,48732.0
2/11/2017,24626.0
2/12/2017,14574.0
2/13/2017,11900.0
2/14/2017,9869.0
2/15/2017,8393.0
2/16/2017,7828.0
2/17/2017,8855.0
2/18/2017,9851.0
2/19/2017,8156.0
2/20/2017,22394.0
2/21/2017,31516.0
2/22/2017,17478.0
2/23/2017,11773.0
2/24/2017,12238.0
2/25/2017,7149.0
2/26/2017,4680.0
2/27/2017,6217.0
2/28/2017,5367.0
3/1/2017,5513.0
3/2/2017,4697.0
3/3/2017,4734.0
3/4/2017,4497.0
3/5/2017,6001.0
3/6/2017,5367.0
3/7/2017,4053.0
3/8/2017,4547.0
3/9/2017,4963.0
3/10/2017,5130.0
3/11/2017,5440.0
3/12/2017,5440.0
3/13/2017,5273.0
3/14/2017,5838.0
3/15/2017,5842.0
3/16/2017,7293.0
3/17/2017,8180.0
3/18/2017,7692.0
3/19/2017,7407.0
3/20/2017,7095.0
3/21/2017,10542.0
3/22/2017,15415.0
3/23/2017,8514.0
3/24/2017,6997.0
3/25/2017,6589.0
3/26/2017,6797.0
3/27/2017,5945.0
3/28/2017,5945.0
3/29/2017,5261.0
3/30/2017,6387.0
3/31/2017,8125.0
4/1/2017,6220.0
4/2/2017,6483.0
4/3/2017,7650.0
4/4/2017,7321.0
4/5/2017,6882.0
4/6/2017,7342.0
4/7/2017,13529.0
4/8/2017,14049.0
4/9/2017,8322.0
4/10/2017,7181.0
4/11/2017,5859.0
4/12/2017,5872.0
4/13/2017,8040.0
4/14/2017,7706.0
4/15/2017,6898.0
4/16/2017,5865.0
4/17/2017,8022.0
4/18/2017,19184.0
4/19/2017,15206.0
4/20/2017,9636.0
4/21/2017,8684.0
4/22/2017,9026.0
4/23/2017,9314.0
4/24/2017,10198.0
4/25/2017,8721.0
4/26/2017,7422.0
4/27/2017,8766.0
4/28/2017,9578.0
4/29/2017,7973.0
4/30/2017,8083.0
5/1/2017,9928.0
5/2/2017,11343.0
5/3/2017,13639.0
5/4/2017,15656.0
5/5/2017,14016.0
5/6/2017,17397.0
5/7/2017,17396.0
5/8/2017,9970.0
5/9/2017,11899.0
5/10/2017,12419.0
5/11/2017,12848.0
5/12/2017,16188.0
5/13/2017,12393.0
5/14/2017,8766.0
5/15/2017,9005.0
5/16/2017,7191.0
5/17/2017,6283.0
5/18/2017,6827.0
5/19/2017,7598.0
5/20/2017,9243.0
5/21/2017,11112.0
5/22/2017,12727.0
5/23/2017,14942.0
5/24/2017,16989.0
5/25/2017,15943.0
5/26/2017,15492.0
5/27/2017,13704.0
5/28/2017,13834.0
5/29/2017,13762.0
5/30/2017,14040.0
5/31/2017,14916.0
6/1/2017,13092.0
6/2/2017,12899.0
6/3/2017,14953.0
6/4/2017,17570.0
6/5/2017,17246.0
6/6/2017,15572.0
6/7/2017,13572.0
6/8/2017,13580.0
6/9/2017,11800.0
6/10/2017,15623.0
6/11/2017,13669.0
6/12/2017,10064.0
6/13/2017,6166.0
6/14/2017,5980.0
6/15/2017,8645.0
6/16/2017,10986.0
6/17/2017,13297.0
6/18/2017,16187.0
6/19/2017,19647.0
6/20/2017,20149.0
6/21/2017,18398.0
6/22/2017,17593.0
6/23/2017,18240.0
6/24/2017,16070.0
6/25/2017,13126.0
6/26/2017,12145.0
6/27/2017,13352.0
6/28/2017,11099.0
6/29/2017,8437.0
6/30/2017,7987.0
7/1/2017,9379.0
7/2/2017,9745.0
7/3/2017,10023.0
7/4/2017,9478.0
7/5/2017,10202.0
7/6/2017,8443.0
7/7/2017,7748.0
7/8/2017,8850.0
7/9/2017,8503.0
7/10/2017,8148.0
7/11/2017,7602.0
7/12/2017,6242.0
7/13/2017,5801.0
7/14/2017,4788.0
7/15/2017,6028.0
7/16/2017,5464.0
7/17/2017,4891.0
7/18/2017,4928.0
7/19/2017,3959.0
7/20/2017,3978.0
7/21/2017,3073.0
7/22/2017,3180.0
7/23/2017,3978.0
7/24/2017,2984.0
7/25/2017,4062.0
7/26/2017,3406.0
7/27/2017,3171.0
7/28/2017,2713.0
7/29/2017,2491.0
7/30/2017,2514.0
7/31/2017,1886.0
8/1/2017,2642.0
8/2/2017,1881.0
8/3/2017,2328.0
8/4/2017,2591.0
8/5/2017,1770.0
8/6/2017,2249.0
8/7/2017,1834.0
8/8/2017,2186.0
8/9/2017,1680.0
8/10/2017,1404.0
8/11/2017,1724.0
8/12/2017,1250.0
8/13/2017,1483.0
8/14/2017,1322.0
8/15/2017,1322.0
8/16/2017,1116.0
8/17/2017,1168.0
8/18/2017,1003.0
8/19/2017,1321.0
8/20/2017,1266.0
8/21/2017,1238.0
8/22/2017,1239.0
8/23/2017,1434.0
8/24/2017,1216.0
8/25/2017,963.0
8/26/2017,831.0
8/27/2017,833.0
8/28/2017,833.0
8/29/2017,833.0
8/30/2017,833.0
8/31/2017,832.0
9/1/2017,1138.0
9/2/2017,1199.0
9/3/2017,733.0
9/4/2017,762.0
9/5/2017,761.0
9/6/2017,761.0
9/7/2017,761.0
9/8/2017,478.0
9/9/2017,771.0
9/10/2017,406.0
9/11/2017,920.0
9/12/2017,486.0
9/13/2017,486.0
9/14/2017,421.0
9/15/2017,471.0
9/16/2017,918.0
9/17/2017,368.0
9/18/2017,378.0
9/19/2017,378.0
9/20/2017,905.0
9/21/2017,926.0
9/22/2017,1417.0
9/23/2017,1258.0
9/24/2017,536.0
9/25/2017,645.0
9/26/2017,645.0
9/27/2017,645.0
9/28/2017,645.0
9/29/2017,644.0
9/30/2017,606.0
10/1/2017,404.0
10/2/2017,403.0
10/3/2017,403.0
10/4/2017,316.0
10/5/2017,315.0
10/6/2017,315.0
10/7/2017,471.0
10/8/2017,180.0
10/9/2017,363.0
10/10/2017,514.0
10/11/2017,513.0
10/12/2017,373.0
10/13/2017,503.0
10/14/2017,503.0
10/15/2017,502.0
10/16/2017,422.0
10/17/2017,429.0
10/18/2017,544.0
10/19/2017,444.0
10/20/2017,543.0
10/21/2017,545.0
10/22/2017,338.0
10/23/2017,257.0
10/24/2017,620.0
10/25/2017,339.0
10/26/2017,424.0
10/27/2017,384.0
10/28/2017,765.0
10/29/2017,388.0
10/30/2017,488.0
10/31/2017,388.0
11/1/2017,169.0
11/2/2017,675.0
11/3/2017,114.0
11/4/2017,145.0
11/5/2017,162.0
11/6/2017,524.0
11/7/2017,433.5
11/8/2017,343.0
11/9/2017,321.0
11/10/2017,299.0
11/11/2017,346.0
11/12/2017,333.0
11/13/2017,390.0
11/14/2017,447.0
11/15/2017,1413.0
11/16/2017,2379.0
11/17/2017,17549.0
11/18/2017,4632.0
11/19/2017,2329.0
11/20/2017,727.0
11/21/2017,1657.0
11/22/2017,1500.0
11/23/2017,1151.0
11/24/2017,1286.0
11/25/2017,1343.0
11/26/2017,1612.0
11/27/2017,2851.0
11/28/2017,2399.0
11/29/2017,1479.0
11/30/2017,1377.0
12/1/2017,1540.0
12/2/2017,481.0
12/3/2017,897.0
12/4/2017,955.0
12/5/2017,658.0
12/6/2017,715.0
12/7/2017,358.0
12/8/2017,663.0
12/9/2017,980.0
12/10/2017,381.0
12/11/2017,248.0
12/12/2017,364.0
12/13/2017,1017.0
12/14/2017,370.0
12/15/2017,558.0
12/16/2017,330.0
12/17/2017,315.0
12/18/2017,541.0
12/19/2017,443.0
12/20/2017,442.0
12/21/2017,432.0
12/22/2017,409.0
12/23/2017,307.0
12/24/2017,307.0
12/25/2017,307.0
12/26/2017,307.0
12/27/2017,306.0
12/28/2017,403.0
12/29/2017,432.0
12/30/2017,363.0
12/31/2017,350.0
1/1/2018,357.0
1/2/2018,206.0
1/3/2018,206.0
1/4/2018,206.0
1/5/2018,403.0
1/6/2018,1250.0
1/7/2018,2202.0
1/8/2018,1614.0
1/9/2018,7105.0
1/10/2018,4356.0
1/11/2018,2227.0
1/12/2018,1333.0
1/13/2018,1304.0
1/14/2018,1123.0
1/15/2018,1043.0
1/16/2018,1125.0
1/17/2018,625.0
1/18/2018,583.0
1/19/2018,1736.0
1/20/2018,1265.0
1/21/2018,405.0
1/22/2018,714.0
1/23/2018,1176.0
1/24/2018,382.0
1/25/2018,1247.0
1/26/2018,720.0
1/27/2018,655.0
1/28/2018,750.0
1/29/2018,768.0
1/30/2018,1333.0
1/31/2018,649.0
2/1/2018,854.0
2/2/2018,1225.0
2/3/2018,518.0
2/4/2018,593.0
2/5/2018,1235.0
2/6/2018,520.0
2/7/2018,1182.0
2/8/2018,493.0
2/9/2018,617.0
2/10/2018,997.0
2/11/2018,560.0
2/12/2018,425.0
2/13/2018,412.0
2/14/2018,903.0
2/15/2018,397.0
2/16/2018,377.0
2/17/2018,359.0
2/18/2018,482.0
2/19/2018,492.0
2/20/2018,554.0
2/21/2018,404.0
2/22/2018,350.0
2/23/2018,532.0
2/24/2018,427.0
2/25/2018,796.0
2/26/2018,484.0
2/27/2018,560.0
2/28/2018,617.0
3/1/2018,955.0
3/2/2018,2848.0
3/3/2018,2752.0
3/4/2018,1623.0
3/5/2018,1613.0
3/6/2018,991.0
3/7/2018,1087.0
3/8/2018,1357.0
3/9/2018,1524.0
3/10/2018,2213.0
3/11/2018,2378.0
3/12/2018,1850.0
3/13/2018,4003.0
3/14/2018,11486.0
3/15/2018,5765.0
3/16/2018,7068.0
3/17/2018,3895.0
3/18/2018,3062.0
3/19/2018,2686.0
3/20/2018,2052.0
3/21/2018,4505.0
3/22/2018,42265.0
3/23/2018,28352.0
3/24/2018,9491.0
3/25/2018,6862.0
3/26/2018,4163.0
3/27/2018,4427.0
3/28/2018,3520.0
3/29/2018,5317.0
3/30/2018,4704.0
3/31/2018,5092.0
4/1/2018,5724.0
4/2/2018,5225.0
4/3/2018,6120.0
4/4/2018,6467.0
4/5/2018,5531.0
4/6/2018,7529.0
4/7/2018,21562.0
4/8/2018,29237.0
4/9/2018,14306.0
4/10/2018,10624.0
4/11/2018,8975.0
4/12/2018,7985.0
4/13/2018,5905.0
4/14/2018,5627.0
4/15/2018,5010.0
4/16/2018,6352.0
4/17/2018,4645.0
4/18/2018,4860.0
4/19/2018,4190.5
4/20/2018,3521.0
4/21/2018,3319.0
4/22/2018,4475.0
4/23/2018,6634.0
4/24/2018,8504.0
4/25/2018,7094.0
4/26/2018,8217.0
4/27/2018,8940.0
4/28/2018,10464.0
4/29/2018,6923.0
4/30/2018,4771.0
5/1/2018,4632.0
5/2/2018,4248.0
5/3/2018,3986.0
5/4/2018,5042.0
5/5/2018,5331.0
5/6/2018,5972.0
5/7/2018,7277.0
5/8/2018,7914.0
5/9/2018,8478.0
5/10/2018,8480.5
5/11/2018,8483.0
5/12/2018,5846.0
5/13/2018,4997.0
5/14/2018,4381.0
5/15/2018,4603.0
5/16/2018,4859.0
5/17/2018,4438.0
5/18/2018,5054.0
5/19/2018,6186.0
5/20/2018,5617.0
5/21/2018,5045.0
5/22/2018,5531.0
5/23/2018,6009.0
5/24/2018,6339.0
5/25/2018,6748.0
5/26/2018,5888.0
5/27/2018,4204.0
5/28/2018,3562.0
5/29/2018,4999.0
5/30/2018,4884.0
5/31/2018,6133.0
6/1/2018,4964.0
6/2/2018,4072.0
6/3/2018,5188.0
6/4/2018,4877.0
6/5/2018,4348.0
6/6/2018,4259.0
6/7/2018,4271.0
6/8/2018,3696.0
6/9/2018,3291.0
6/10/2018,2773.0
6/11/2018,3128.0
6/12/2018,2611.0
6/13/2018,3331.0
6/14/2018,2803.0
6/15/2018,3201.0
6/16/2018,2443.0
6/17/2018,1944.0
6/18/2018,2251.0
6/19/2018,1342.0
6/20/2018,1668.0
6/21/2018,1810.0
6/22/2018,872.0
6/23/2018,1427.0
6/24/2018,1326.0
6/25/2018,1226.0
6/26/2018,1150.0
6/27/2018,1128.0
6/28/2018,1376.0
6/29/2018,718.0
6/30/2018,554.0
7/1/2018,1310.0
7/2/2018,600.0
7/3/2018,1044.0
7/4/2018,373.0
7/5/2018,1067.0
7/6/2018,306.0
7/7/2018,918.0
7/8/2018,262.0
7/9/2018,494.0
7/10/2018,249.0
7/11/2018,872.0
7/12/2018,414.0
7/13/2018,352.0
7/14/2018,890.0
7/15/2018,614.0
7/16/2018,489.0
7/17/2018,448.0
7/18/2018,361.0
7/19/2018,798.0
7/20/2018,307.0
7/21/2018,750.0
7/22/2018,792.0
7/23/2018,497.0
7/24/2018,385.0
7/25/2018,260.0
7/26/2018,991.0
7/27/2018,465.0
7/28/2018,58.0
7/29/2018,579.0
7/30/2018,299.0
7/31/2018,321.0
8/1/2018,645.0
8/2/2018,190.0
8/3/2018,291.0
8/4/2018,343.0
8/5/2018,236.0
8/6/2018,355.0
8/7/2018,419.0
8/8/2018,373.0
8/9/2018,418.0
8/10/2018,307.0
8/11/2018,307.0
8/12/2018,376.0
8/13/2018,101.0
8/14/2018,11.0
8/15/2018,809.0
8/16/2018,770.0
8/17/2018,224.0
8/18/2018,193.0
8/19/2018,57.0
8/20/2018,153.0
8/21/2018,378.0
8/22/2018,378.0
8/23/2018,429.0
8/24/2018,651.0
8/25/2018,550.0
8/26/2018,458.0
8/27/2018,619.0
8/28/2018,100.0
8/29/2018,97.0
8/30/2018,661.0
8/31/2018,361.0
9/1/2018,270.0
9/2/2018,354.0
9/3/2018,220.0
9/4/2018,503.0
9/5/2018,135.0
9/6/2018,139.0
9/7/2018,662.0
9/8/2018,499.0
9/9/2018,450.0
9/10/2018,477.0
9/11/2018,484.0
9/12/2018,119.0
9/13/2018,100.0
9/14/2018,470.0
9/15/2018,16.0
9/16/2018,268.0
9/17/2018,162.0
9/18/2018,124.0
9/19/2018,385.0
9/20/2018,271.0
9/21/2018,551.0
9/22/2018,53.0
9/23/2018,104.0
9/24/2018,637.0
9/25/2018,65.0
9/26/2018,620.0
9/27/2018,145.0
9/28/2018,106.0
9/29/2018,240.0
9/30/2018,585.0
10/1/2018,409.0
10/2/2018,210.0
10/3/2018,130.0
10/4/2018,608.0
10/5/2018,102.0
10/6/2018,23.0
10/7/2018,283.0
10/8/2018,632.0
10/9/2018,476.0
10/10/2018,320.0
10/11/2018,372.0
10/12/2018,42.0
10/13/2018,416.0
10/14/2018,790.0
10/15/2018,128.0
10/16/2018,64.0
10/17/2018,149.5
10/18/2018,235.0
10/19/2018,348.0
10/20/2018,378.0
10/21/2018,410.0
10/22/2018,369.0
10/23/2018,328.0
10/24/2018,89.0
10/25/2018,429.0
10/26/2018,71.0
10/27/2018,196.0
10/28/2018,507.0
10/29/2018,527.5
10/30/2018,548.0
10/31/2018,54.0
11/1/2018,168.0
11/2/2018,498.0
11/3/2018,828.0
11/4/2018,414.0
11/5/2018,272.0
11/6/2018,130.0
11/7/2018,182.0
11/8/2018,234.0
11/9/2018,202.0
11/10/2018,101.0
11/11/2018,170.5
11/12/2018,240.0
11/13/2018,183.5
11/14/2018,127.0
11/15/2018,165.0
11/16/2018,92.0
11/17/2018,244.0
11/18/2018,222.0
11/19/2018,200.0
11/20/2018,295.5
11/21/2018,391.0
11/22/2018,1066.0
11/23/2018,937.0
11/24/2018,1240.0
11/25/2018,628.0
11/26/2018,377.0
11/27/2018,423.0
11/28/2018,1005.0
11/29/2018,3493.0
11/30/2018,3039.0
12/1/2018,1414.0
12/2/2018,1290.0
12/3/2018,224.0
12/4/2018,930.0
12/5/2018,496.0
12/6/2018,950.0
12/7/2018,321.0
12/8/2018,1039.0
12/9/2018,582.0
12/10/2018,497.0
12/11/2018,400.0
12/12/2018,303.0
12/13/2018,949.0
12/14/2018,272.0
12/15/2018,446.0
12/16/2018,393.0
12/17/2018,849.0
12/18/2018,1104.0
12/19/2018,928.0
12/20/2018,439.0
12/21/2018,522.0
12/22/2018,438.0
12/23/2018,440.0
12/24/2018,1304.0
12/25/2018,1049.0
12/26/2018,969.0
12/27/2018,413.0
12/28/2018,894.0
12/29/2018,213.0
12/30/2018,489.0
12/31/2018,864.0
1/1/2019,163.0
1/2/2019,453.0
1/3/2019,473.0
1/4/2019,517.0
1/5/2019,366.0
1/6/2019,1007.0
1/7/2019,1729.0
1/8/2019,1242.0
1/9/2019,1873.0
1/10/2019,1923.0
1/11/2019,1007.0
1/12/2019,1421.0
1/13/2019,787.0
1/14/2019,792.0
1/15/2019,790.0
1/16/2019,2591.0
1/17/2019,10005.0
1/18/2019,5245.0
1/19/2019,2717.0
1/20/2019,2669.0
1/21/2019,4765.0
1/22/2019,2556.0
1/23/2019,2051.0
1/24/2019,1850.0
1/25/2019,2036.0
1/26/2019,1244.0
1/27/2019,1722.0
1/28/2019,1399.0
1/29/2019,1200.0
1/30/2019,1579.0
1/31/2019,1419.0
2/1/2019,1981.0
2/2/2019,7398.0
2/3/2019,9797.0
2/4/2019,10087.0
2/5/2019,6434.0
2/6/2019,4305.0
2/7/2019,3017.0
2/8/2019,2734.0
2/9/2019,2844.0
2/10/2019,5091.0
2/11/2019,3568.0
2/12/2019,2955.0
2/13/2019,3527.0
2/14/2019,26569.0
2/15/2019,23072.0
2/16/2019,11547.0
2/17/2019,8242.0
2/18/2019,5690.0
2/19/2019,4487.0
2/20/2019,6603.0
2/21/2019,722.0
2/22/2019,3551.0
2/23/2019,2669.0
2/24/2019,2627.0
2/25/2019,2944.0
2/26/2019,2695.0
2/27/2019,4024.0
2/28/2019,4344.0
3/1/2019,4557.0
3/2/2019,9557.0
3/3/2019,10450.0
3/4/2019,9980.0
3/5/2019,7359.0
3/6/2019,12290.0
3/7/2019,14596.0
3/8/2019,10557.0
3/9/2019,7675.0
3/10/2019,5749.0
3/11/2019,4392.0
3/12/2019,4382.0
3/13/2019,4948.0
3/14/2019,4030.0
3/15/2019,3276.0
3/16/2019,4186.0
3/17/2019,3358.0
3/18/2019,3917.0
3/19/2019,4687.0
3/20/2019,5202.0
3/21/2019,4375.0
3/22/2019,4080.0
3/23/2019,4767.0
3/24/2019,3985.0
3/25/2019,3056.0
3/26/2019,3535.0
3/27/2019,5322.0
3/28/2019,6690.0
3/29/2019,4429.0
3/30/2019,4215.0
3/31/2019,4186.0
4/1/2019,4551.0
4/2/2019,5268.0
4/3/2019,5970.0
4/4/2019,5737.0
4/5/2019,5346.0
4/6/2019,5033.0
4/7/2019,4438.0
4/8/2019,6106.0
4/9/2019,7115.0
4/10/2019,7115.0
4/11/2019,6220.0
4/12/2019,4953.0
4/13/2019,5084.0
4/14/2019,5232.0
4/15/2019,6376.0
4/16/2019,6895.0
4/17/2019,5846.0
4/18/2019,5603.0
4/19/2019,7910.0
4/20/2019,8997.0
4/21/2019,8180.0
4/22/2019,8152.0
4/23/2019,8618.0
4/24/2019,9477.0
4/25/2019,11278.0
4/26/2019,13305.0
4/27/2019,13770.0
4/28/2019,12574.0
4/29/2019,11288.0
4/30/2019,10242.0
5/1/2019,9180.0
5/2/2019,8539.0
5/3/2019,8126.0
5/4/2019,9523.0
5/5/2019,10105.0
5/6/2019,9926.0
5/7/2019,10839.0
5/8/2019,11037.0
5/9/2019,13068.0
5/10/2019,11286.0
5/11/2019,9837.0
5/12/2019,10605.0
5/13/2019,11999.0
5/14/2019,12402.0
5/15/2019,12394.0
5/16/2019,13857.0
5/17/2019,9877.0
5/18/2019,7548.0
5/19/2019,8063.0
5/20/2019,7068.0
5/21/2019,6287.0
5/22/2019,7952.0
5/23/2019,5964.0
5/24/2019,5598.0
5/25/2019,6479.0
5/26/2019,7226.0
5/27/2019,7570.0
5/28/2019,5319.0
5/29/2019,6899.0
5/30/2019,10284.0
5/31/2019,10269.0
6/1/2019,8928.0
6/2/2019,9656.0
6/3/2019,10323.0
6/4/2019,13949.0
6/5/2019,15927.0
6/6/2019,19103.0
6/7/2019,19013.0
6/8/2019,14256.0
6/9/2019,12647.0
6/10/2019,12823.0
6/11/2019,13259.0
6/12/2019,15909.0
6/13/2019,17784.0
6/14/2019,15569.0
6/15/2019,14972.0
6/16/2019,14672.0
6/17/2019,14846.0
6/18/2019,13257.0
6/19/2019,13224.0
6/20/2019,13686.0
6/21/2019,14104.0
6/22/2019,10685.0
6/23/2019,7364.0
6/24/2019,8745.0
6/25/2019,9691.0
6/26/2019,8532.0
6/27/2019,7928.0
6/28/2019,6877.0
6/29/2019,5154.0
6/30/2019,5324.0
7/1/2019,6713.0
7/2/2019,6669.0
7/3/2019,6124.0
7/4/2019,5700.0
7/5/2019,6239.0
7/6/2019,5545.0
7/7/2019,5913.0
7/8/2019,5837.0
7/9/2019,5276.0
7/10/2019,4977.0
7/11/2019,5101.0
7/12/2019,5248.0
7/13/2019,5002.0
7/14/2019,4449.0
7/15/2019,4355.0
7/16/2019,4201.0
7/17/2019,2679.0
7/18/2019,3403.0
7/19/2019,3396.0
7/20/2019,3302.0
7/21/2019,2774.0
7/22/2019,2119.0
7/23/2019,2389.0
